avg(price),_c0,carat,cut,color,clarity,depth,table,price,x,y,z
2856.1111111111113,61,0.35,Ideal,I,VS1,60.9,57.0,552,4.54,4.59,2.78
1898.4,61,0.35,Ideal,I,VS1,60.9,57.0,552,4.54,4.59,2.78
1878.4,61,0.35,Ideal,I,VS1,60.9,57.0,552,4.54,4.59,2.78
2142.785714285714,61,0.35,Ideal,I,VS1,60.9,57.0,552,4.54,4.59,2.78
1727.9761904761904,61,0.35,Ideal,I,VS1,60.9,57.0,552,4.54,4.59,2.78
2863.6666666666665,62,0.3,Premium,D,SI1,62.6,59.0,552,4.23,4.27,2.66
2142.8571428571427,62,0.3,Premium,D,SI1,62.6,59.0,552,4.23,4.27,2.66
2699.1428571428573,62,0.3,Premium,D,SI1,62.6,59.0,552,4.23,4.27,2.66
2731.695652173913,62,0.3,Premium,D,SI1,62.6,59.0,552,4.23,4.27,2.66
2393.5789473684213,62,0.3,Premium,D,SI1,62.6,59.0,552,4.23,4.27,2.66
2863.6666666666665,63,0.3,Ideal,D,SI1,62.5,57.0,552,4.29,4.32,2.69
2142.8571428571427,63,0.3,Ideal,D,SI1,62.5,57.0,552,4.29,4.32,2.69
2699.1428571428573,63,0.3,Ideal,D,SI1,62.5,57.0,552,4.29,4.32,2.69
2731.695652173913,63,0.3,Ideal,D,SI1,62.5,57.0,552,4.29,4.32,2.69
2393.5789473684213,63,0.3,Ideal,D,SI1,62.5,57.0,552,4.29,4.32,2.69
2863.6666666666665,64,0.3,Ideal,D,SI1,62.1,56.0,552,4.3,4.33,2.68
2142.8571428571427,64,0.3,Ideal,D,SI1,62.1,56.0,552,4.3,4.33,2.68
2699.1428571428573,64,0.3,Ideal,D,SI1,62.1,56.0,552,4.3,4.33,2.68
2731.695652173913,64,0.3,Ideal,D,SI1,62.1,56.0,552,4.3,4.33,2.68
2393.5789473684213,64,0.3,Ideal,D,SI1,62.1,56.0,552,4.3,4.33,2.68
2856.1111111111113,65,0.42,Premium,I,SI2,61.5,59.0,552,4.78,4.84,2.96
1898.4,65,0.42,Premium,I,SI2,61.5,59.0,552,4.78,4.84,2.96
1878.4,65,0.42,Premium,I,SI2,61.5,59.0,552,4.78,4.84,2.96
2142.785714285714,65,0.42,Premium,I,SI2,61.5,59.0,552,4.78,4.84,2.96
1727.9761904761904,65,0.42,Premium,I,SI2,61.5,59.0,552,4.78,4.84,2.96
2562.730769230769,66,0.28,Ideal,G,VVS2,61.4,56.0,553,4.19,4.22,2.58
2576.157894736842,66,0.28,Ideal,G,VVS2,61.4,56.0,553,4.19,4.22,2.58
2822.0,66,0.28,Ideal,G,VVS2,61.4,56.0,553,4.19,4.22,2.58
2544.8070175438597,66,0.28,Ideal,G,VVS2,61.4,56.0,553,4.19,4.22,2.58
2594.5,66,0.28,Ideal,G,VVS2,61.4,56.0,553,4.19,4.22,2.58
2856.1111111111113,67,0.32,Ideal,I,VVS1,62.0,55.3,553,4.39,4.42,2.73
1898.4,67,0.32,Ideal,I,VVS1,62.0,55.3,553,4.39,4.42,2.73
1878.4,67,0.32,Ideal,I,VVS1,62.0,55.3,553,4.39,4.42,2.73
2142.785714285714,67,0.32,Ideal,I,VVS1,62.0,55.3,553,4.39,4.42,2.73
1727.9761904761904,67,0.32,Ideal,I,VVS1,62.0,55.3,553,4.39,4.42,2.73
2562.730769230769,68,0.31,Very Good,G,SI1,63.3,57.0,553,4.33,4.3,2.73
2576.157894736842,68,0.31,Very Good,G,SI1,63.3,57.0,553,4.33,4.3,2.73
2822.0,68,0.31,Very Good,G,SI1,63.3,57.0,553,4.33,4.3,2.73
2544.8070175438597,68,0.31,Very Good,G,SI1,63.3,57.0,553,4.33,4.3,2.73
2594.5,68,0.31,Very Good,G,SI1,63.3,57.0,553,4.33,4.3,2.73
2562.730769230769,69,0.31,Premium,G,SI1,61.8,58.0,553,4.35,4.32,2.68
2576.157894736842,69,0.31,Premium,G,SI1,61.8,58.0,553,4.35,4.32,2.68
2822.0,69,0.31,Premium,G,SI1,61.8,58.0,553,4.35,4.32,2.68
2544.8070175438597,69,0.31,Premium,G,SI1,61.8,58.0,553,4.35,4.32,2.68
2594.5,69,0.31,Premium,G,SI1,61.8,58.0,553,4.35,4.32,2.68
2544.5555555555557,70,0.24,Premium,E,VVS1,60.7,58.0,553,4.01,4.03,2.44
2217.3703703703704,70,0.24,Premium,E,VVS1,60.7,58.0,553,4.01,4.03,2.44
2621.194029850746,70,0.24,Premium,E,VVS1,60.7,58.0,553,4.01,4.03,2.44
2380.653846153846,70,0.24,Premium,E,VVS1,60.7,58.0,553,4.01,4.03,2.44
2682.741176470588,70,0.24,Premium,E,VVS1,60.7,58.0,553,4.01,4.03,2.44
2863.6666666666665,71,0.24,Very Good,D,VVS1,61.5,60.0,553,3.97,4.0,2.45
2142.8571428571427,71,0.24,Very Good,D,VVS1,61.5,60.0,553,3.97,4.0,2.45
2699.1428571428573,71,0.24,Very Good,D,VVS1,61.5,60.0,553,3.97,4.0,2.45
2731.695652173913,71,0.24,Very Good,D,VVS1,61.5,60.0,553,3.97,4.0,2.45
2393.5789473684213,71,0.24,Very Good,D,VVS1,61.5,60.0,553,3.97,4.0,2.45
2175.714285714286,72,0.3,Very Good,H,SI1,63.1,56.0,554,4.29,4.27,2.7
2440.243902439024,72,0.3,Very Good,H,SI1,63.1,56.0,554,4.29,4.27,2.7
2837.3571428571427,72,0.3,Very Good,H,SI1,63.1,56.0,554,4.29,4.27,2.7
2205.1612903225805,72,0.3,Very Good,H,SI1,63.1,56.0,554,4.29,4.27,2.7
1765.7272727272727,72,0.3,Very Good,H,SI1,63.1,56.0,554,4.29,4.27,2.7
2175.714285714286,73,0.3,Premium,H,SI1,62.9,59.0,554,4.28,4.24,2.68
2440.243902439024,73,0.3,Premium,H,SI1,62.9,59.0,554,4.28,4.24,2.68
2837.3571428571427,73,0.3,Premium,H,SI1,62.9,59.0,554,4.28,4.24,2.68
2205.1612903225805,73,0.3,Premium,H,SI1,62.9,59.0,554,4.28,4.24,2.68
1765.7272727272727,73,0.3,Premium,H,SI1,62.9,59.0,554,4.28,4.24,2.68
2175.714285714286,74,0.3,Premium,H,SI1,62.5,57.0,554,4.29,4.25,2.67
2440.243902439024,74,0.3,Premium,H,SI1,62.5,57.0,554,4.29,4.25,2.67
2837.3571428571427,74,0.3,Premium,H,SI1,62.5,57.0,554,4.29,4.25,2.67
2205.1612903225805,74,0.3,Premium,H,SI1,62.5,57.0,554,4.29,4.25,2.67
1765.7272727272727,74,0.3,Premium,H,SI1,62.5,57.0,554,4.29,4.25,2.67
2175.714285714286,75,0.3,Good,H,SI1,63.7,57.0,554,4.28,4.26,2.72
2440.243902439024,75,0.3,Good,H,SI1,63.7,57.0,554,4.28,4.26,2.72
2837.3571428571427,75,0.3,Good,H,SI1,63.7,57.0,554,4.28,4.26,2.72
2205.1612903225805,75,0.3,Good,H,SI1,63.7,57.0,554,4.28,4.26,2.72
1765.7272727272727,75,0.3,Good,H,SI1,63.7,57.0,554,4.28,4.26,2.72
2799.5753424657532,76,0.26,Very Good,F,VVS2,59.2,60.0,554,4.19,4.22,2.49
2526.0545454545454,76,0.26,Very Good,F,VVS2,59.2,60.0,554,4.19,4.22,2.49
2696.225352112676,76,0.26,Very Good,F,VVS2,59.2,60.0,554,4.19,4.22,2.49
2824.8333333333335,76,0.26,Very Good,F,VVS2,59.2,60.0,554,4.19,4.22,2.49
2657.266666666667,76,0.26,Very Good,F,VVS2,59.2,60.0,554,4.19,4.22,2.49
2544.5555555555557,77,0.26,Very Good,E,VVS2,59.9,58.0,554,4.15,4.23,2.51
2217.3703703703704,77,0.26,Very Good,E,VVS2,59.9,58.0,554,4.15,4.23,2.51
2621.194029850746,77,0.26,Very Good,E,VVS2,59.9,58.0,554,4.15,4.23,2.51
2380.653846153846,77,0.26,Very Good,E,VVS2,59.9,58.0,554,4.15,4.23,2.51
2682.741176470588,77,0.26,Very Good,E,VVS2,59.9,58.0,554,4.15,4.23,2.51
2863.6666666666665,78,0.26,Very Good,D,VVS2,62.4,54.0,554,4.08,4.13,2.56
2142.8571428571427,78,0.26,Very Good,D,VVS2,62.4,54.0,554,4.08,4.13,2.56
2699.1428571428573,78,0.26,Very Good,D,VVS2,62.4,54.0,554,4.08,4.13,2.56
2731.695652173913,78,0.26,Very Good,D,VVS2,62.4,54.0,554,4.08,4.13,2.56
2393.5789473684213,78,0.26,Very Good,D,VVS2,62.4,54.0,554,4.08,4.13,2.56
2863.6666666666665,79,0.26,Very Good,D,VVS2,62.8,60.0,554,4.01,4.05,2.53
2142.8571428571427,79,0.26,Very Good,D,VVS2,62.8,60.0,554,4.01,4.05,2.53
2699.1428571428573,79,0.26,Very Good,D,VVS2,62.8,60.0,554,4.01,4.05,2.53
2731.695652173913,79,0.26,Very Good,D,VVS2,62.8,60.0,554,4.01,4.05,2.53
2393.5789473684213,79,0.26,Very Good,D,VVS2,62.8,60.0,554,4.01,4.05,2.53
2544.5555555555557,80,0.26,Very Good,E,VVS1,62.6,59.0,554,4.06,4.09,2.55
2217.3703703703704,80,0.26,Very Good,E,VVS1,62.6,59.0,554,4.06,4.09,2.55
2621.194029850746,80,0.26,Very Good,E,VVS1,62.6,59.0,554,4.06,4.09,2.55
2380.653846153846,80,0.26,Very Good,E,VVS1,62.6,59.0,554,4.06,4.09,2.55
2682.741176470588,80,0.26,Very Good,E,VVS1,62.6,59.0,554,4.06,4.09,2.55
2544.5555555555557,81,0.26,Very Good,E,VVS1,63.4,59.0,554,4.0,4.04,2.55
2217.3703703703704,81,0.26,Very Good,E,VVS1,63.4,59.0,554,4.0,4.04,2.55
2621.194029850746,81,0.26,Very Good,E,VVS1,63.4,59.0,554,4.0,4.04,2.55
2380.653846153846,81,0.26,Very Good,E,VVS1,63.4,59.0,554,4.0,4.04,2.55
2682.741176470588,81,0.26,Very Good,E,VVS1,63.4,59.0,554,4.0,4.04,2.55
2863.6666666666665,82,0.26,Very Good,D,VVS1,62.1,60.0,554,4.03,4.12,2.53
2142.8571428571427,82,0.26,Very Good,D,VVS1,62.1,60.0,554,4.03,4.12,2.53
2699.1428571428573,82,0.26,Very Good,D,VVS1,62.1,60.0,554,4.03,4.12,2.53
2731.695652173913,82,0.26,Very Good,D,VVS1,62.1,60.0,554,4.03,4.12,2.53
2393.5789473684213,82,0.26,Very Good,D,VVS1,62.1,60.0,554,4.03,4.12,2.53
2544.5555555555557,83,0.26,Ideal,E,VVS2,62.9,58.0,554,4.02,4.06,2.54
2217.3703703703704,83,0.26,Ideal,E,VVS2,62.9,58.0,554,4.02,4.06,2.54
2621.194029850746,83,0.26,Ideal,E,VVS2,62.9,58.0,554,4.02,4.06,2.54
2380.653846153846,83,0.26,Ideal,E,VVS2,62.9,58.0,554,4.02,4.06,2.54
2682.741176470588,83,0.26,Ideal,E,VVS2,62.9,58.0,554,4.02,4.06,2.54
2856.1111111111113,84,0.38,Ideal,I,SI2,61.6,56.0,554,4.65,4.67,2.87
1898.4,84,0.38,Ideal,I,SI2,61.6,56.0,554,4.65,4.67,2.87
1878.4,84,0.38,Ideal,I,SI2,61.6,56.0,554,4.65,4.67,2.87
2142.785714285714,84,0.38,Ideal,I,SI2,61.6,56.0,554,4.65,4.67,2.87
1727.9761904761904,84,0.38,Ideal,I,SI2,61.6,56.0,554,4.65,4.67,2.87
2544.5555555555557,85,0.26,Good,E,VVS1,57.9,60.0,554,4.22,4.25,2.45
2217.3703703703704,85,0.26,Good,E,VVS1,57.9,60.0,554,4.22,4.25,2.45
2621.194029850746,85,0.26,Good,E,VVS1,57.9,60.0,554,4.22,4.25,2.45
2380.653846153846,85,0.26,Good,E,VVS1,57.9,60.0,554,4.22,4.25,2.45
2682.741176470588,85,0.26,Good,E,VVS1,57.9,60.0,554,4.22,4.25,2.45
2562.730769230769,86,0.24,Premium,G,VVS1,62.3,59.0,554,3.95,3.92,2.45
2576.157894736842,86,0.24,Premium,G,VVS1,62.3,59.0,554,3.95,3.92,2.45
2822.0,86,0.24,Premium,G,VVS1,62.3,59.0,554,3.95,3.92,2.45
2544.8070175438597,86,0.24,Premium,G,VVS1,62.3,59.0,554,3.95,3.92,2.45
2594.5,86,0.24,Premium,G,VVS1,62.3,59.0,554,3.95,3.92,2.45
2175.714285714286,87,0.24,Premium,H,VVS1,61.2,58.0,554,4.01,3.96,2.44
2440.243902439024,87,0.24,Premium,H,VVS1,61.2,58.0,554,4.01,3.96,2.44
2837.3571428571427,87,0.24,Premium,H,VVS1,61.2,58.0,554,4.01,3.96,2.44
2205.1612903225805,87,0.24,Premium,H,VVS1,61.2,58.0,554,4.01,3.96,2.44
1765.7272727272727,87,0.24,Premium,H,VVS1,61.2,58.0,554,4.01,3.96,2.44
2175.714285714286,88,0.24,Premium,H,VVS1,60.8,59.0,554,4.02,4.0,2.44
2440.243902439024,88,0.24,Premium,H,VVS1,60.8,59.0,554,4.02,4.0,2.44
2837.3571428571427,88,0.24,Premium,H,VVS1,60.8,59.0,554,4.02,4.0,2.44
2205.1612903225805,88,0.24,Premium,H,VVS1,60.8,59.0,554,4.02,4.0,2.44
1765.7272727272727,88,0.24,Premium,H,VVS1,60.8,59.0,554,4.02,4.0,2.44
2175.714285714286,89,0.24,Premium,H,VVS2,60.7,58.0,554,4.07,4.04,2.46
2440.243902439024,89,0.24,Premium,H,VVS2,60.7,58.0,554,4.07,4.04,2.46
2837.3571428571427,89,0.24,Premium,H,VVS2,60.7,58.0,554,4.07,4.04,2.46
2205.1612903225805,89,0.24,Premium,H,VVS2,60.7,58.0,554,4.07,4.04,2.46
1765.7272727272727,89,0.24,Premium,H,VVS2,60.7,58.0,554,4.07,4.04,2.46
2856.1111111111113,90,0.32,Premium,I,SI1,62.9,58.0,554,4.35,4.33,2.73
1898.4,90,0.32,Premium,I,SI1,62.9,58.0,554,4.35,4.33,2.73
1878.4,90,0.32,Premium,I,SI1,62.9,58.0,554,4.35,4.33,2.73
2142.785714285714,90,0.32,Premium,I,SI1,62.9,58.0,554,4.35,4.33,2.73
1727.9761904761904,90,0.32,Premium,I,SI1,62.9,58.0,554,4.35,4.33,2.73
2544.5555555555557,91,0.7,Ideal,E,SI1,62.5,57.0,2757,5.7,5.72,3.57
2217.3703703703704,91,0.7,Ideal,E,SI1,62.5,57.0,2757,5.7,5.72,3.57
2621.194029850746,91,0.7,Ideal,E,SI1,62.5,57.0,2757,5.7,5.72,3.57
2380.653846153846,91,0.7,Ideal,E,SI1,62.5,57.0,2757,5.7,5.72,3.57
2682.741176470588,91,0.7,Ideal,E,SI1,62.5,57.0,2757,5.7,5.72,3.57
2544.5555555555557,92,0.86,Fair,E,SI2,55.1,69.0,2757,6.45,6.33,3.52
2217.3703703703704,92,0.86,Fair,E,SI2,55.1,69.0,2757,6.45,6.33,3.52
2621.194029850746,92,0.86,Fair,E,SI2,55.1,69.0,2757,6.45,6.33,3.52
2380.653846153846,92,0.86,Fair,E,SI2,55.1,69.0,2757,6.45,6.33,3.52
2682.741176470588,92,0.86,Fair,E,SI2,55.1,69.0,2757,6.45,6.33,3.52
2562.730769230769,93,0.7,Ideal,G,VS2,61.6,56.0,2757,5.7,5.67,3.5
2576.157894736842,93,0.7,Ideal,G,VS2,61.6,56.0,2757,5.7,5.67,3.5
2822.0,93,0.7,Ideal,G,VS2,61.6,56.0,2757,5.7,5.67,3.5
2544.8070175438597,93,0.7,Ideal,G,VS2,61.6,56.0,2757,5.7,5.67,3.5
2594.5,93,0.7,Ideal,G,VS2,61.6,56.0,2757,5.7,5.67,3.5
2544.5555555555557,94,0.71,Very Good,E,VS2,62.4,57.0,2759,5.68,5.73,3.56
2217.3703703703704,94,0.71,Very Good,E,VS2,62.4,57.0,2759,5.68,5.73,3.56
2621.194029850746,94,0.71,Very Good,E,VS2,62.4,57.0,2759,5.68,5.73,3.56
2380.653846153846,94,0.71,Very Good,E,VS2,62.4,57.0,2759,5.68,5.73,3.56
2682.741176470588,94,0.71,Very Good,E,VS2,62.4,57.0,2759,5.68,5.73,3.56
2562.730769230769,95,0.78,Very Good,G,SI2,63.8,56.0,2759,5.81,5.85,3.72
2576.157894736842,95,0.78,Very Good,G,SI2,63.8,56.0,2759,5.81,5.85,3.72
2822.0,95,0.78,Very Good,G,SI2,63.8,56.0,2759,5.81,5.85,3.72
2544.8070175438597,95,0.78,Very Good,G,SI2,63.8,56.0,2759,5.81,5.85,3.72
2594.5,95,0.78,Very Good,G,SI2,63.8,56.0,2759,5.81,5.85,3.72
2544.5555555555557,96,0.7,Good,E,VS2,57.5,58.0,2759,5.85,5.9,3.38
2217.3703703703704,96,0.7,Good,E,VS2,57.5,58.0,2759,5.85,5.9,3.38
2621.194029850746,96,0.7,Good,E,VS2,57.5,58.0,2759,5.85,5.9,3.38
2380.653846153846,96,0.7,Good,E,VS2,57.5,58.0,2759,5.85,5.9,3.38
2682.741176470588,96,0.7,Good,E,VS2,57.5,58.0,2759,5.85,5.9,3.38
2799.5753424657532,97,0.7,Good,F,VS1,59.4,62.0,2759,5.71,5.76,3.4
2526.0545454545454,97,0.7,Good,F,VS1,59.4,62.0,2759,5.71,5.76,3.4
2696.225352112676,97,0.7,Good,F,VS1,59.4,62.0,2759,5.71,5.76,3.4
2824.8333333333335,97,0.7,Good,F,VS1,59.4,62.0,2759,5.71,5.76,3.4
2657.266666666667,97,0.7,Good,F,VS1,59.4,62.0,2759,5.71,5.76,3.4
2799.5753424657532,98,0.96,Fair,F,SI2,66.3,62.0,2759,6.27,5.95,4.07
2526.0545454545454,98,0.96,Fair,F,SI2,66.3,62.0,2759,6.27,5.95,4.07
2696.225352112676,98,0.96,Fair,F,SI2,66.3,62.0,2759,6.27,5.95,4.07
2824.8333333333335,98,0.96,Fair,F,SI2,66.3,62.0,2759,6.27,5.95,4.07
2657.266666666667,98,0.96,Fair,F,SI2,66.3,62.0,2759,6.27,5.95,4.07
2544.5555555555557,99,0.73,Very Good,E,SI1,61.6,59.0,2760,5.77,5.78,3.56
2217.3703703703704,99,0.73,Very Good,E,SI1,61.6,59.0,2760,5.77,5.78,3.56
2621.194029850746,99,0.73,Very Good,E,SI1,61.6,59.0,2760,5.77,5.78,3.56
2380.653846153846,99,0.73,Very Good,E,SI1,61.6,59.0,2760,5.77,5.78,3.56
2682.741176470588,99,0.73,Very Good,E,SI1,61.6,59.0,2760,5.77,5.78,3.56
2175.714285714286,100,0.8,Premium,H,SI1,61.5,58.0,2760,5.97,5.93,3.66
2440.243902439024,100,0.8,Premium,H,SI1,61.5,58.0,2760,5.97,5.93,3.66
2837.3571428571427,100,0.8,Premium,H,SI1,61.5,58.0,2760,5.97,5.93,3.66
2205.1612903225805,100,0.8,Premium,H,SI1,61.5,58.0,2760,5.97,5.93,3.66
1765.7272727272727,100,0.8,Premium,H,SI1,61.5,58.0,2760,5.97,5.93,3.66
2863.6666666666665,101,0.75,Very Good,D,SI1,63.2,56.0,2760,5.8,5.75,3.65
2142.8571428571427,101,0.75,Very Good,D,SI1,63.2,56.0,2760,5.8,5.75,3.65
2699.1428571428573,101,0.75,Very Good,D,SI1,63.2,56.0,2760,5.8,5.75,3.65
2731.695652173913,101,0.75,Very Good,D,SI1,63.2,56.0,2760,5.8,5.75,3.65
2393.5789473684213,101,0.75,Very Good,D,SI1,63.2,56.0,2760,5.8,5.75,3.65
2544.5555555555557,102,0.75,Premium,E,SI1,59.9,54.0,2760,6.0,5.96,3.58
2217.3703703703704,102,0.75,Premium,E,SI1,59.9,54.0,2760,6.0,5.96,3.58
2621.194029850746,102,0.75,Premium,E,SI1,59.9,54.0,2760,6.0,5.96,3.58
2380.653846153846,102,0.75,Premium,E,SI1,59.9,54.0,2760,6.0,5.96,3.58
2682.741176470588,102,0.75,Premium,E,SI1,59.9,54.0,2760,6.0,5.96,3.58
2562.730769230769,103,0.74,Ideal,G,SI1,61.6,55.0,2760,5.8,5.85,3.59
2576.157894736842,103,0.74,Ideal,G,SI1,61.6,55.0,2760,5.8,5.85,3.59
2822.0,103,0.74,Ideal,G,SI1,61.6,55.0,2760,5.8,5.85,3.59
2544.8070175438597,103,0.74,Ideal,G,SI1,61.6,55.0,2760,5.8,5.85,3.59
2594.5,103,0.74,Ideal,G,SI1,61.6,55.0,2760,5.8,5.85,3.59
2562.730769230769,104,0.75,Premium,G,VS2,61.7,58.0,2760,5.85,5.79,3.59
2576.157894736842,104,0.75,Premium,G,VS2,61.7,58.0,2760,5.85,5.79,3.59
2822.0,104,0.75,Premium,G,VS2,61.7,58.0,2760,5.85,5.79,3.59
2544.8070175438597,104,0.75,Premium,G,VS2,61.7,58.0,2760,5.85,5.79,3.59
2594.5,104,0.75,Premium,G,VS2,61.7,58.0,2760,5.85,5.79,3.59
2856.1111111111113,105,0.8,Ideal,I,VS1,62.9,56.0,2760,5.94,5.87,3.72
1898.4,105,0.8,Ideal,I,VS1,62.9,56.0,2760,5.94,5.87,3.72
1878.4,105,0.8,Ideal,I,VS1,62.9,56.0,2760,5.94,5.87,3.72
2142.785714285714,105,0.8,Ideal,I,VS1,62.9,56.0,2760,5.94,5.87,3.72
1727.9761904761904,105,0.8,Ideal,I,VS1,62.9,56.0,2760,5.94,5.87,3.72
2562.730769230769,106,0.75,Ideal,G,SI1,62.2,55.0,2760,5.87,5.8,3.63
2576.157894736842,106,0.75,Ideal,G,SI1,62.2,55.0,2760,5.87,5.8,3.63
2822.0,106,0.75,Ideal,G,SI1,62.2,55.0,2760,5.87,5.8,3.63
2544.8070175438597,106,0.75,Ideal,G,SI1,62.2,55.0,2760,5.87,5.8,3.63
2594.5,106,0.75,Ideal,G,SI1,62.2,55.0,2760,5.87,5.8,3.63
2562.730769230769,107,0.8,Premium,G,SI1,63.0,59.0,2760,5.9,5.81,3.69
2576.157894736842,107,0.8,Premium,G,SI1,63.0,59.0,2760,5.9,5.81,3.69
2822.0,107,0.8,Premium,G,SI1,63.0,59.0,2760,5.9,5.81,3.69
2544.8070175438597,107,0.8,Premium,G,SI1,63.0,59.0,2760,5.9,5.81,3.69
2594.5,107,0.8,Premium,G,SI1,63.0,59.0,2760,5.9,5.81,3.69
2856.1111111111113,108,0.74,Ideal,I,VVS2,62.3,55.0,2761,5.77,5.81,3.61
1898.4,108,0.74,Ideal,I,VVS2,62.3,55.0,2761,5.77,5.81,3.61
1878.4,108,0.74,Ideal,I,VVS2,62.3,55.0,2761,5.77,5.81,3.61
2142.785714285714,108,0.74,Ideal,I,VVS2,62.3,55.0,2761,5.77,5.81,3.61
1727.9761904761904,108,0.74,Ideal,I,VVS2,62.3,55.0,2761,5.77,5.81,3.61
2799.5753424657532,109,0.81,Ideal,F,SI2,58.8,57.0,2761,6.14,6.11,3.6
2526.0545454545454,109,0.81,Ideal,F,SI2,58.8,57.0,2761,6.14,6.11,3.6
2696.225352112676,109,0.81,Ideal,F,SI2,58.8,57.0,2761,6.14,6.11,3.6
2824.8333333333335,109,0.81,Ideal,F,SI2,58.8,57.0,2761,6.14,6.11,3.6
2657.266666666667,109,0.81,Ideal,F,SI2,58.8,57.0,2761,6.14,6.11,3.6
2544.5555555555557,110,0.59,Ideal,E,VVS2,62.0,55.0,2761,5.38,5.43,3.35
2217.3703703703704,110,0.59,Ideal,E,VVS2,62.0,55.0,2761,5.38,5.43,3.35
2621.194029850746,110,0.59,Ideal,E,VVS2,62.0,55.0,2761,5.38,5.43,3.35
2380.653846153846,110,0.59,Ideal,E,VVS2,62.0,55.0,2761,5.38,5.43,3.35
2682.741176470588,110,0.59,Ideal,E,VVS2,62.0,55.0,2761,5.38,5.43,3.35
2799.5753424657532,111,0.8,Ideal,F,SI2,61.4,57.0,2761,5.96,6.0,3.67
2526.0545454545454,111,0.8,Ideal,F,SI2,61.4,57.0,2761,5.96,6.0,3.67
2696.225352112676,111,0.8,Ideal,F,SI2,61.4,57.0,2761,5.96,6.0,3.67
2824.8333333333335,111,0.8,Ideal,F,SI2,61.4,57.0,2761,5.96,6.0,3.67
2657.266666666667,111,0.8,Ideal,F,SI2,61.4,57.0,2761,5.96,6.0,3.67
2544.5555555555557,112,0.74,Ideal,E,SI2,62.2,56.0,2761,5.8,5.84,3.62
2217.3703703703704,112,0.74,Ideal,E,SI2,62.2,56.0,2761,5.8,5.84,3.62
2621.194029850746,112,0.74,Ideal,E,SI2,62.2,56.0,2761,5.8,5.84,3.62
2380.653846153846,112,0.74,Ideal,E,SI2,62.2,56.0,2761,5.8,5.84,3.62
2682.741176470588,112,0.74,Ideal,E,SI2,62.2,56.0,2761,5.8,5.84,3.62
2856.1111111111113,113,0.9,Premium,I,VS2,63.0,58.0,2761,6.16,6.12,3.87
1898.4,113,0.9,Premium,I,VS2,63.0,58.0,2761,6.16,6.12,3.87
1878.4,113,0.9,Premium,I,VS2,63.0,58.0,2761,6.16,6.12,3.87
2142.785714285714,113,0.9,Premium,I,VS2,63.0,58.0,2761,6.16,6.12,3.87
1727.9761904761904,113,0.9,Premium,I,VS2,63.0,58.0,2761,6.16,6.12,3.87
2562.730769230769,114,0.74,Very Good,G,SI1,62.2,59.0,2762,5.73,5.82,3.59
2576.157894736842,114,0.74,Very Good,G,SI1,62.2,59.0,2762,5.73,5.82,3.59
2822.0,114,0.74,Very Good,G,SI1,62.2,59.0,2762,5.73,5.82,3.59
2544.8070175438597,114,0.74,Very Good,G,SI1,62.2,59.0,2762,5.73,5.82,3.59
2594.5,114,0.74,Very Good,G,SI1,62.2,59.0,2762,5.73,5.82,3.59
2799.5753424657532,115,0.73,Ideal,F,VS2,62.6,56.0,2762,5.77,5.74,3.6
2526.0545454545454,115,0.73,Ideal,F,VS2,62.6,56.0,2762,5.77,5.74,3.6
2696.225352112676,115,0.73,Ideal,F,VS2,62.6,56.0,2762,5.77,5.74,3.6
2824.8333333333335,115,0.73,Ideal,F,VS2,62.6,56.0,2762,5.77,5.74,3.6
2657.266666666667,115,0.73,Ideal,F,VS2,62.6,56.0,2762,5.77,5.74,3.6
2799.5753424657532,116,0.73,Ideal,F,VS2,62.7,53.0,2762,5.8,5.75,3.62
2526.0545454545454,116,0.73,Ideal,F,VS2,62.7,53.0,2762,5.8,5.75,3.62
2696.225352112676,116,0.73,Ideal,F,VS2,62.7,53.0,2762,5.8,5.75,3.62
2824.8333333333335,116,0.73,Ideal,F,VS2,62.7,53.0,2762,5.8,5.75,3.62
2657.266666666667,116,0.73,Ideal,F,VS2,62.7,53.0,2762,5.8,5.75,3.62
2799.5753424657532,117,0.8,Premium,F,SI2,61.7,58.0,2762,5.98,5.94,3.68
2526.0545454545454,117,0.8,Premium,F,SI2,61.7,58.0,2762,5.98,5.94,3.68
2696.225352112676,117,0.8,Premium,F,SI2,61.7,58.0,2762,5.98,5.94,3.68
2824.8333333333335,117,0.8,Premium,F,SI2,61.7,58.0,2762,5.98,5.94,3.68
2657.266666666667,117,0.8,Premium,F,SI2,61.7,58.0,2762,5.98,5.94,3.68
2562.730769230769,118,0.71,Ideal,G,VS2,62.4,54.0,2762,5.72,5.76,3.58
2576.157894736842,118,0.71,Ideal,G,VS2,62.4,54.0,2762,5.72,5.76,3.58
2822.0,118,0.71,Ideal,G,VS2,62.4,54.0,2762,5.72,5.76,3.58
2544.8070175438597,118,0.71,Ideal,G,VS2,62.4,54.0,2762,5.72,5.76,3.58
2594.5,118,0.71,Ideal,G,VS2,62.4,54.0,2762,5.72,5.76,3.58
2544.5555555555557,119,0.7,Ideal,E,VS2,60.7,58.0,2762,5.73,5.76,3.49
2217.3703703703704,119,0.7,Ideal,E,VS2,60.7,58.0,2762,5.73,5.76,3.49
2621.194029850746,119,0.7,Ideal,E,VS2,60.7,58.0,2762,5.73,5.76,3.49
2380.653846153846,119,0.7,Ideal,E,VS2,60.7,58.0,2762,5.73,5.76,3.49
